,Sentences_from,Sentences_to,Translated_sentences,BLEU
253,Oblicza temperaturę topnienia dupleksów kwasów nukleinowych,"""Computes the melting temperature for a nucleic acid duplex.""",Calculates the melting point of nucleic acid duplexes,0.0
254,"Fantazyjny, animowany program do robienia zdjęć kamerką internetową",Fancy-looking animated application for taking photos from webcam,"A fancy, animated program for taking pictures with a webcam",0.0
255,"%s jest wolnym oprogramowaniem; można go rozprowadzać dalej i/lub modyfikować na warunkach Powszechnej Licencji Publicznej GNU, wydanej przez Fundację Wolnego Oprogramowania - według wersji %d tej Licencji lub którejś z późniejszych wersji.","%s is free software; you can redistribute it and/or modify it under the terms of the GNU General Public License as published by the Free Software Foundation; either version %d of the License, or (at your option) any later version.","%s is free software; you can redistribute it and/or modify it under the terms of the GNU General Public License as published by the Free Software Foundation; either version %d of the License, or any later version.",0.882
256,Kanał %2d: Niezapisane zdarzenie : %5d,Channel %2d: Note Off event: %5d,Channel %2d: Unsaved event : %5d,0.0
257,Framework do kontroli silników przeglądarek internetowych,"Fast, small, webkit based micro-browser extensible by Lua",Framework for controlling web browser engines,0.0
258,Należy przenieść ~a na dziesiątkę pik.,Move ~a onto the ten of spades.,You should move ~a to the ten of spades.,0.367
259,Dziel się danymi za pomocą protokołu HTTP,Shares files using the HTTP protocol,Share data over HTTP,0.0
260,"-i, --info : wypisuj pewne otrzymane zdarzenia","-i, --info : print certain received events","-i, --info : write out some received events",0.0
261,Wirtualna Maszyna z kompilatorem JIT CPU. Maksymalna prędkość!,Virtual Machine with JIT CPU compiler for max speed,Virtual Machine with JIT CPU compiler. Maximum speed!,0.61
262,Należy przenieść ~a na szóstkę pik.,Move ~a onto the six of spades.,You should move ~a to the six of spades.,0.367
263,Graficzny interfejs do budowy UIMA CPE,Graphical interface to build UIMA CPE,Graphical interface for building UIMA CPE,0.0
264,Integrated Development Environment (Pick Session to start with),Integrated Development Environment (Pick Session to start with),Integrated Development Environment (Pick Session to start with),1.0
265,Program dla dzieci do nauki obsługi myszy,Teach kids to move the mouse,A program for children to learn how to use a mouse,0.0
266,Edytor biblioteki mebli w 3D programu Sweet Home,Sweet Home 3D Furniture Library Editor,Sweet Home 3D furniture library editor,1.0
267,Aktualizacja %s z pomocą fully symbolic stack trace,Update %s with fully symbolic stack trace,Update %s with full symbolic stack trace,0.0
268,%s: błąd grupowania wyrażeń regularnych: nieprawidłowa ilość elementów pomiędzy {},%s: Regex grouping error: Invalid number of items between {},%s: regular expression grouping error: invalid number of elements between {},0.434
269,"Kontroler wyjścia Video, kart graficznych NVidia",Control the TV output of NVidia video cards,"Video output controller, NVidia graphics cards",0.0
270,"Pozwala na organizację i zarządzanie kolekcjami filmów, gier, książek, muzyki itp.","Manage your collections of movies, games, books, music and more","It allows you to organize and manage your collections of movies, games, books, music, etc.",0.475
271,Przypisy i katalogowanie w sieci cyfrowych plików wideo,"Annotate Digital Video, Exchange on the NEt",Assignment and cataloguing of digital video files on the web,0.0
272,Czas na świecie oraz CW ID dla operatorów Ham Radio,World Clock and CW ID for Ham Radio Operators,World Time and CW ID for Ham Radio operators,0.751
273,Terminal sieciowy z funkcją zapisu danych,A serial terminal optimized for logging and file capture,Network terminal with data storage function,0.0
274,"Bogaty, legalny, darmowy zestaw funkcji matematyczych do analizy, modelowania i przetwarzania danych",Scientific software package for numerical computations,"A rich, legal, free set of mathematical functions for data analysis, modelling and processing",0.0
275,Program wydaje polecenia dla systemu operacyjnego przy pomocy ruchów kursora myszy,Control your desktop using mouse gestures,The program issues commands to the operating system using mouse cursor movements,0.0
276,polecenie powinno mieć nazwę arecord albo aplay,command should be named either arecord or aplay,the command should be named arecord or aplay,0.5
277,"Tworzy i edytuje prezentacje slajdów na potrzeby szkoleń i stron internetowych, za pomocą serwisu internetowego Zoho","Create and edit presentations for slideshows, meeting and Web pages using Zoho web services.","Creates and edits slide presentations for training and websites, using the Zoho web service",0.0
278,Łatwy w użyciu system kontroli wersji oprogramowania,Easy to use distributed version control system,Easy-to-use software version control system,0.0
279,Skaluj i obracaj zdjęcia kilkoma kliknięciami,Reduce and rotate images in three-four clicks.,Scale and rotate photos with a few clicks,0.0
280,Interfejs GNOME do zarządzania Twoją kolekcją komiksów,A GNOME interface for managing your comic book collection,GNOME Interface to manage your comic book collection,0.355
281,"Pobiera wiadomości RSS, podcasty i blogi wideo","Aggregates rss feeds, podcasts, and video blogs","Downloads RSS news, podcasts and video blogs",0.435
282,Narzędzie do łączenia się z sieciami bezprzewodowymi,Tool for connecting to wireless networks,Tool for connecting to wireless networks,1.0
283,Nie można ustawić parametrów hw dla odtwarzania: %s,Unable to set hw params for playback: %s,Unable to set hw parameters for playback: %s,0.5
284,"Gdy brakuje zszywacza, można użyć zszywki i linijki","When without a stapler, a staple and a ruler will work","When a stapler is missing, a staple and ruler can be used",0.0
285,Bezpłatna i łatwa księgowość osobista dla każdego.,"Free, easy, personal accounting for everyone.",Free and easy personal accounting for everyone.,0.673
286,Pozostawienie pliku zgłoszenia w celu późniejszego wysłania lub skopiowania,&Keep report file for sending later or copying to somewhere else,Leaving the submission file for later sending or copying,0.0
287,"nie można odtworzyć formatu pliku WAVE 0x%04x, który nie jest zakodowany jako PCM lub FLOAT",can't play WAVE-file format 0x%04x which is not PCM or FLOAT encoded,Cannot play WAVE file format 0x%04x that is not encoded as PCM or FLOAT,0.0
288,Wysyła zdjęcia i pliki wideo do galerii,Upload pictures and videos to Gallery,Sends photos and videos to the gallery,0.0
289,"Pozwala zarządzać obrazami dysków w formatach ISO, IMG, BIN, MDF oraz NRG","Manage ISO, IMG, BIN, MDF and NRG images","Manage ISO, IMG, BIN, MDF and NRG formatted disk images",0.677
290,"Wizualizuje dane naukowe, inżynierskie i analizy","Visualize scientific, engineering and analytical data","Visualizes scientific, engineering and analytical data",0.76
291,Narzędzie graficzne do analizy danych elektrofizjologicznych,Graphical utility for analyzing electrophysiological data,Graphical tool for electrophysiological data analysis,0.0
292,"Sugeruje nowe pakiety, kiedy urządzenia są podłączane",Suggest new packages when hardware devices are plugged in,Suggests new packages when devices are connected,0.0
293,Przeglądanie usług Zeroconf dostępnych w sieci,Browse for Zeroconf services available on your network,Viewing Zeroconf services available on the network,0.366
294,Administracja i tworzenie baz danych Sqlite3,Administer and develop your Sqlite3 databases,Administration and development of Sqlite3 databases,0.0
295,Nie można ustawić parametrów sw dla odtwarzania: %s,Unable to set sw params for playback: %s,Unable to set sw parameters for playback: %s,0.5
296,Interaktywne narzędzie do nauki i symulacji zjawisk optycznych,Interactive tool to study and simulate optic assemblies,An interactive tool for learning and simulating optical phenomena,0.0
297,Graj na 39 tangramach ponad 18 000 figur,"Play with 39 tangram and more 18,000 figures","Play with 39 tangrams over 18,000 figures",0.0
298,"Ubuntu może zbierać anonimowe informacje, które pomagają programistom w jego ulepszaniu. Wszystkie zbierane informacje podlegają naszej polityce prywatności.",Ubuntu can collect anonymous information that helps developers improve it. All information collected is covered by our privacy policy.,Ubuntu may collect anonymous information to help developers improve it. All information collected is subject to our privacy policy.,0.453
299,Narzędzie KDE do masowej zmiany nazw plików i katalogów,A batch renaming tool for KDE,KDE tool for mass renaming files and directories,0.0
300,Nazwa pliku zawierającego grafikę dla kart.,The name of the file with the graphics for the cards.,The name of the file containing the graphics for the cards.,0.702
301,Wyświetla i modyfikuje konfigurację lokalnego serwera dźwięku,View and modify the configuration of the local sound server,Displays and modifies the configuration of the local sound server,0.661
302,"nieznana długość rozszerzenia fragmentu 'fmt ' (przeczytano %u, powinno być co najmniej %u)","unknown length of extensible 'fmt ' chunk (read %u, should be %u at least)","unknown extension length of fragment 'fmt ' (read %u, should be at least %u)",0.283
303,Zapisywanie obrazów wektorowych z okna aplikacji,Save vector images of application windows,Saving vector images from the application window,0.0
304,Należy umieścić coś w pustym miejscu tableau.,Move something onto an empty tableau slot.,Put something in the empty space of the tableau.,0.0
305,Monitory nie dadzą ci witaminy D - w przeciwieństwie do słońca...,Monitors won't give you Vitamin D -- but sunlight will...,Monitors won't give you vitamin D - unlike the sun....,0.587
306,Narzędzie do ekstremalnego przeciągania dźwięku (np. 50x),suitable for extreme sound stretching of audio (like 50x),Extreme drag tool (e.g. 50x),0.0
307,"Pozwala na wykonywanie obliczeń arytmetycznych, naukowych czy finansowych","Perform arithmetic, scientific or financial calculations","Allows you to perform arithmetic, scientific or financial calculations",0.607
308,Należy umieścić dziesiątkę pik obok dziewiątki pik.,Place the ten of spades next to the nine of spades.,Place the ten of spades next to the nine of spades.,1.0
309,"Konflikt - ""a"" i ""w"" wykluczają się wzajemnie.",Conflict 'a' and 'w' perms are mutually exclusive.,"Conflict - ""a"" and ""w"" are mutually exclusive.",0.5
310,Telefon (Softphone) obsługujący protokoły SIP oraz IAX 2,Call and receive calls with SIP or IAX protocols,Softphone supporting SIP and IAX 2 protocols,0.0
311,"Planszowa, sieciowa gra strategiczna, obsługująca nawet do czterech graczy",Up to four player network capable turn based strategy board game,Network strategy board game for up to four players,0.0
312,Graj w gry z Nintendo Game Boy Advance,Play Nintendo Game Boy Advance games,Play games from the Nintendo Game Boy Advance,0.403
313,Rozproszony klient IRC z centralnym rdzeniem,Distributed IRC client with central core component,Distributed IRC client with central core,0.809
314,Binarny sterownik nVidia X.Org (wersja 96),NVidia binary X.Org driver ('version 96' driver),Binary nVidia X.Org driver (version 96),0.455
315,Sensor barw do pobierania próbek koloru,Use the color sensor to sample spot colors,Colour sensor for colour sampling,0.0
316,"Spraw by twoje zdjęcia lśniły - automatyczne poziomy gamma, kontrastu, nasycenia","Make your photos shine - auto gamma levels, contrast, saturation","Make your photos shine - automatic gamma, contrast, saturation levels",0.381
317,Należy przenieść ~a na asa karo.,Move ~a onto the ace of diamonds.,Move ~a to the ace of diamonds.,0.489
318,"Zestaw gier, będących wyzwaniem dla Twoich zdolności werbalnych, logicznego myślenia, liczenia czy zapamiętywania","Play games that challenge your logic, verbal, calculation and memory abilities","A set of games that challenge your verbal, logical thinking, counting and memory skills",0.221
319,Bardziej zaawansowany edytor tekstu z setkami funkcji,Text editor with hundreds of functions,A more advanced text editor with hundreds of features,0.461
320,Filtr spamu oparty o analizę tekstową (działa z programem Evolution Mail),Spam filter using text analysis (works with Evolution Mail),Spam filter based on text analysis (works with Evolution Mail),0.591
321,Nie dodaje nowych śladów do zgłoszenia tylko wypisuje je na standardowe wyjście.,"Do not put the new traces into the report, but write them to stdout.",It doesn't add new traces to the request just writes them to standard output.,0.0
322,"Narzędzie do przeglądania i obróbki ""surowych"" zdjęć z aparatów cyfrowych",A utility to read and manipulate raw images from digital cameras,"A tool for viewing and editing ""raw"" photos from digital cameras",0.0
323,"W pełni funkcjonalny odtwarzacz muzyki, wideo, klient podcast i bittorrent","Fully featured video and music player, podcast client, and bittorrent client","Full-featured music, video, podcast and bittorrent player",0.0
324,"Gra typu puzzle, zawierająca zawikłane grafy planarne",Puzzle game involving untangling planar graphs,A puzzle-type game involving intricate planar graphs,0.0
325,Należy umieścić coś w pustym miejscu po prawej stronie tableau,Move something onto an empty right-hand tableau slot,Put something in the empty space to the right of the tableau,0.0
326,"Oprogramowanie do trójwymiarowej topologii, rozmaitości i teorii powierzchni normalnej",Software for 3-manifold topology and normal surface theory,"Software for three-dimensional topology, manifolds and normal surface theory",0.377
327,Niewielka gra zręcznościowa typu shoot-'em-up dla jednego lub dwóch graczy,Little shoot-'em-up arcade game for one or two player,A small shoot-'em-up arcade game for one or two players,0.65
328,"Formuj linie, usuwając kolorowe piłeczki z tablicy",Remove colored balls from the board by forming lines,Form lines by removing colored balls from the board,0.485
329,Tworzy i kopiuje płyty CD i DVD,Create and copy CDs and DVDs,Creates and copies CDs and DVDs,0.0
330,Prosty w obsłudze interfejs do tworzenia kopii zapasowych,Backup your data with an easy to use user interface,Easy-to-use backup interface,0.0
331,Należy umieścić czwórkę pik obok trójki pik.,Place the four of spades next to the three of spades.,Place the four of spades next to the three of spades.,1.0
332,Wyświetla informacje i powiadomienia o nowo wykrytych urządzeniach Bluetooth,Information and notification of new discovered bluetooth devices,Displays information and notifications about newly detected Bluetooth devices,0.0
333,Programiści zostali już poinformowani o tym problemie. Dziękujemy!,This problem was already reported to developers. Thank you!,The developers have already been informed about this problem. Thank you!,0.0
334,"Nie ma oczekujących zgłoszeń awarii. Proszę użyć opcji --help, aby uzyskać więcej informacji.",No pending crash reports. Try --help for more information.,There are no pending crash reports. Please use the --help option for more information.,0.256
335,Przeszukuje bazy danych i pobiera z nich dokumenty,Query NCBI databases and retrieve documents,Searches databases and extracts documents from them,0.0
336,Klient wymiany plików sieci Direct Connect,A file-sharing client for the Direct Connect network,Direct Connect network file sharing client,0.0
337,"Użytkownik nie jest autorem tego zgłoszenia o błędzie. O wiele łatwiej oznaczyć błąd jako duplikat innego, niż przenieść swoje komentarze i załączniki do nowego błędu. Z tego powodu zaleca się wysłanie nowego zgłoszenia błędu używając narzędzia ""apport-bug"" i dodanie komentarza do tego zgłoszenia na temat błędu już zgłoszonego. Kontynuować?","You are not the reporter of this problem report. It is much easier to mark a bug as a duplicate of another than to move your comments and attachments to a new bug. Subsequently, we recommend that you file a new bug report using ""apport-bug"" and make a comment in this bug about the one you file. Do you really want to proceed?","You are not the author of this bug report. It is much easier to mark a bug as a duplicate of another, than to move your comments and attachments to a new bug. For this reason, it is recommended that you submit a new bug report using the ""apport-bug"" tool and add a comment to that report about the bug already reported. To continue?",0.528
338,Należy umieścić dziesiątkę trefl obok dziewiątki trefl.,Place the ten of clubs next to the nine of clubs.,Place the ten of clubs next to the nine of clubs.,1.0
339,Instalacja nowych motywów kart z pakietów w repozytoriach dystrybucji,Install new card themes from the distribution packages repositories,Installing new card themes from packages in the distribution repositories,0.341
340,"Gra o manii, melancholii i procesach twórczych","game about mania, melancholia, and the creative process","A game about mania, melancholy and the creative process",0.441
341,Tworzy pakiety serwisowe do współdzielenia z innymi komputerami,Create service packs for sharing with other computers,Creates service packs to share with other computers,0.0
342,Określony proces nie jest własnością bieżącego użytkownika. Proszę uruchomić ten program jako właściciel procesu lub jako administrator.,The specified process does not belong to you. Please run this program as the process owner or as root.,The specified process is not owned by the current user. Please run this program as the process owner or as an administrator.,0.485
343,Blob Wars : Blob And Conquer,Blob Wars : Blob And Conquer,Blob Wars : Blob And Conquer,1.0
344,Niesamowity pogłos przez kokkinizita - więcej huku na bajt,amazing reverb by kokkinizita - more bang per byte,Amazing reverberation by kokkinizit - more bang per byte,0.383
345,Należy umieścić waleta pik obok dziesiątki pik.,Place the jack of spades next to the ten of spades.,The jack of spades should be placed next to the ten of spades.,0.585
346,Należy umieścić siódemkę kier obok szóstki kier.,Place the seven of hearts next to the six of hearts.,Place the seven of hearts next to the six of hearts.,1.0
347,"Wykonuj obliczenia, analizuj informacje lub zarządzaj listami danych w arkuszach kalkulacyjnych za pomocą Calc.","Perform calculations, analyze information and manage lists in spreadsheets by using Calc.","Perform calculations, analyze information, or manage lists of data in spreadsheets with Calc.",0.271
348,Nie można ustalić bieżących parametrów swparams dla odtwarzania: %s,Unable to determine current swparams for playback: %s,Cannot determine current swparams parameters for playback: %s,0.0
349,"Użytkownik nie jest autorem lub subskrybentem tego zgłoszenia o błędzie lub zgłoszenie jest duplikatem albo zostało już zamknięte. Proszę zgłosić błąd używając narzędzia ""apport-bug"".","You are not the reporter or subscriber of this problem report, or the report is a duplicate or already closed. Please create a new report using ""apport-bug"".","You are not the author or subscriber of this bug report, or the report is a duplicate or has already been closed. Please report a bug using the ""apport-bug"" tool.",0.43
350,Sprawdza tłumaczenia słów w angielskim słowniku catalan,Search words in an catalan - english dictionary,Checks word translations in the English Catalan dictionary,0.0
351,Nie można ustawić trybu progowego dla odtwarzania: %s,Unable to set start threshold mode for playback: %s,Cannot set threshold mode for playback: %s,0.467
352,Zmiana głośności dźwięku i zdarzeń dźwiękowych,Change sound volume and sound events,Changing the volume of sound and sound events,0.0
353,Archiwizacja danych na płytach DVD z weryfikacją poprawności,Full and incremental backup to DVD with verify,Data archiving on DVD with verification of correctness,0.0
354,Serwer plików audio dla sieci lokalnych. Dziel się muzyką z bliskimi przyjaciółmi,Share your music with close friends,Audio file server for local networks. Share music with close friends,0.234
355,Prosty frontend do łączenia się ze zdalnymi systemami plików,A simple frontend to easily connect to remote filesystems,A simple frontend for connecting to remote file systems,0.0
356,"Błąd: profil %s zawiera elementy zasad, które nie są używane w bieżącym \t jądrze systemu: zakresy znaków ""*"", ""?"" oraz zmiany nie są dozwolone. \t znak ""**"" może być użyty tylko na końcu reguły.","ERROR profile %s contains policy elements not usable with this kernel: \t'*', '?', character ranges, and alternations are not allowed. \t'**' may only be used at the end of a rule.","Error: profile %s contains rule elements that are not used in the current system kernel: character ranges ""*"", ""?"" and changes are not allowed. \The ""**"" character can only be used at the end of a rule.",0.388
357,Tłumaczy oraz lokalizuje aplikacje i biblioteki,Translate and localize applications and libraries,Translates and localizes applications and libraries,0.0
358,Należy umieścić siódemkę karo obok szóstki karo.,Place the seven of diamonds next to the six of diamonds.,Place the seven of diamonds next to the six of diamonds.,1.0
359,Aplikacja do pobierania i wysyłania napisów do filmów,Application to download/upload subtitles of your movies.,Application to download and send subtitles to movies,0.0
360,"Wskocz na swoich przeciwników, aby eksplodowali!",Jump on your opponents to make them explode,Jump on your opponents to make them explode!,1.0
361,Edytor napisów do filmów dla GNOME,Video subtitling for the GNOME desktop,Video Subtitle Editor for GNOME,0.0
362,Nie można ustawić dostępnego minimum odtwarzania: %s,Unable to set avail min for playback: %s,Unable to set available play minimum: %s,0.0
363,Zmiana ustawień aktualizacji oprogramowania oraz aktywacja i wyłączanie jego źródeł,Change software update preferences and enable or disable software sources,Changing software update settings and activating or deactivating its sources,0.0
364,Multimedialny program wspomagający rozwój intelektualny dzieci,"A media-rich model, simulation construction kit and authoring tool",Multimedia programme supporting children's intellectual development,0.0
365,Binarny sterownik nVidia X.Org (wersja 173),NVidia binary X.Org driver ('version 173' driver),Binary nVidia X.Org driver (version 173),0.455
366,"Kolorowa, oryginalna gra logiczna, wciągająca na długie godziny",Colorful Logic game with arcade and tactics modes,"Colourful, original puzzle game, addictive for hours",0.0
367,Wykres spektralny i demodulator danych radia IQ,Spectrum display and demodulator of IQ radio data,Spectral plot and demodulator of IQ radio data,0.68
368,Błąd: nie można wykonać %s. Zatrzymywanie.,Error: %s is not an executable. Stopping.,Error: unable to execute %s. Stopping.,0.0
369,Należy przenieść ~a na dziesiątkę trefl.,Move ~a onto the ten of clubs.,You should move ~a to the ten of clubs.,0.367
370,"Tworzenie, modyfikacja i kasowanie udziałów serwerowych Samby","Create, modify, and delete samba shares","Create, modify and delete Samba server shares",0.673
371,Zestaw programów do identyfikacji różnic w API i pracy z bibliotekami Mono,Identify differences in the API exposed by mono library assemblies.,Set of programs to identify API differences and work with Mono libraries,0.0
372,"Najlepszy program do szybkiego uruchamiania aplikacji, jakiego nie kupisz za żadne pieniądze.",The finest dock no money can buy.,The best fast application launcher that no money can buy.,0.283
373,"Zgłoszenie błędu dotyczy programu, który nie jest już zainstalowany.",This problem report applies to a program which is not installed any more.,The error report is for a program that is no longer installed.,0.0
374,Proszę wprowadzić dane swojego konta w systemie śledzenia błędów %s,Please enter your account information for the %s bug tracking system,Please enter your account information in the bug tracking system %s,0.496
375,"Pozwala zapobiegać urazom na skutek chronicznego przeciążenia organizmu ( RSI ), u osób pracujących przy komputerze",Assists in the prevention and recovery of Repetitive Strain Injury (RSI),Helps prevent injuries due to chronic body overloading (RSI) in people who work at a computer,0.0
376,X Terminal z obsługą Thai (TIS-620 encoding),X Terminal that supports Thai (TIS-620 encoding),X Terminal with Thai support (TIS-620 encoding),0.0
377,Należy przenieść ~a na puste narożne miejsce.,Move ~a onto an empty corner slot.,Move ~a to the empty corner space.,0.0
378,zmiana formatu przechwytywania strumienia? próba naprawy...,capture stream format change? attempting recover...,changing the format of the stream capture? trying to fix...,0.0
379,Należy umieścić piątkę trefl obok czwórki trefl.,Place the five of clubs next to the four of clubs.,Place the five of clubs next to the four of clubs.,1.0
380,"Przeglądarka archiwów komiksów (cbz, cbr, cbt), wyposażona w wiele specyficznych funkcji","QComicBook is a viewer for comic book archives (cbz, cbr, cbt). QComicBook has specific features like page preview, thumbnails view, bookmarks, manga mode for easing comicbook reading.","Comics archive browser (cbz, cbr, cbt), equipped with many specific features",0.0
381,Interfejs użytkownika multimedialnego centrum Plasma framework,A mediacenter user interface written with the Plasma framework,User interface of multimedia center Plasma framework,0.0
382,"Komputer nie posiada wystarczającej ilości wolnej pamięci, aby automatycznie przeanalizować problem i zgłosić błąd do twórców programu.",Your computer does not have enough free memory to automatically analyze the problem and send a report to the developers.,The computer does not have enough free memory to automatically analyze the problem and report the error to the program developers.,0.643
383,"Aby uzyskać dostęp do raportów o błędach systemowych, należy wprowadzić hasło",Please enter your password to access problem reports of system programs,"To access the system error reports, enter the password",0.0
384,Program do ćwiczenia pamięci i pomocy z zapamiętywaniu (nauce),An intelligent spaced-repetition memory training program,A program to train your memory and help with memorizing (learning),0.0
385,"%s: Nie znaleziono nazwy pliku w linii %d standardowego wejścia, przerwanie pracy","%s: No filename found in line %d of standard input, aborting","%s: File name not found on line %d of standard input, abort",0.348
386,Otwarcie %s nie powiodło się - %s,Unable to open %s - %s,Open %s failed - %s,0.0
387,Gra Puzzle w stylu solomon's key,Puzzle game in the spirit of solomon's key,Solomon's Key Puzzle Game,0.0
388,SDL-Port of Wolfenstein 3-D and Spear of Destiny,SDL-Port of Wolfenstein 3-D and Spear of Destiny,SDL-Port of Wolfenstein 3-D and Spear of Destiny,1.0
389,Należy przenieść ~a na króla karo.,Move ~a onto the king of diamonds.,You should move ~a to the king of diamonds.,0.367
390,"Można teraz uruchomić przeglądarkę internetową, albo wkleić ten adres URL do przeglądarki na innym komputerze.","You can launch a browser now, or copy this URL into a browser on another computer.","You can now launch a web browser, or paste this URL into a browser on another computer.",0.518
391,Nauka programowania w języku BASIC w środowisku zaprojektowanym dla małych dzieci,Learn BASIC in an environment designed for young children,Learning to program in BASIC in an environment designed for young children,0.619
392,Open Cubic Player 0.1.20 dla systemu UNIX,Open Cubic Player 0.1.20 for UNIX,Open Cubic Player 0.1.20 dla systemu UNIX,0.455
393,Animator sieci oparty na Qt4 z ns-3,Network animator based on Qt4 working with ns-3,Qt4 based web animator with ns-3,0.0
394,Trójwymiarowy FPS (strzelanka) z wysokiej jakości efektami graficznymi,A networked 3D first person shooter game with high-quality graphic effects,Three-dimensional FPS (shooter) with high quality graphic effects,0.0
395,Gra w Puzzle inspirowana puzzlami Einsteina,"""Puzzle game inspired on Einstein's puzzle""",A Puzzle Game Inspired by Einstein's Puzzles,0.0
396,36 rodzajów puzzli dla całej rodziny,36 puzzle games for all the family,36 types of puzzles for the whole family,0.0
397,Zarządzanie uruchomionymi procesami i zasobami systemu oraz sieci,View current processes and monitor system state,Managing running processes and system and network resources,0.0
398,Tworzenie dysków startowych za pomocą obrazu płyty CD,Create a startup disk using a CD or disc image,Creating bootable disks using a CD image,0.0
399,Nagrywa dźwięk z wejścia audio i zapisuje go w postaci nut,Create scores on-the-fly by recording from mic,Records sound from audio input and saves it as notes,0.0
400,Należy przenieść ~a na damę kier.,Move ~a onto the queen of hearts.,Move ~a to the lady of hearts.,0.0
401,Nieobsługiwany format WAV %d dla %s,Unsupported WAV format %d for %s,WAV format not supported %d for %s,0.0
402,Edytor napisów do filmów oparty o GStreamera i GTK+,A subtitle editor based on GStreamer and Gtk+,Video subtitle editor based on GStreamer and GTK+,0.841
403,Ignorowanie przyszłych błędów tej wersji programu,Ignore future problems of this program version,Ignoring future bugs of this program version,0.435
404,"Gra w stylu Yahtzee z otwartym kodem źródłowym, napisana w C#",An open source Yahtzee like game written in C#,Open source Yahtzee style game written in C#,0.432
405,Szybkie i lekkie zintegrowane środowisko programistyczne GTK2,A fast and lightweight IDE using GTK2,GTK2 fast and lightweight integrated development environment,0.0
406,Słownik StarDict oparty o bibliotekę Qt,QStarDict is Qt version of StarDict,StarDict dictionary based on Qt library,0.0
407,Zarządzanie bazą danych nośników wymiennych bez potrzeby łączenia ich z komputerem.,"GWhere allows one to manage a database of your CDs and other removable media (hard disks, floppy drive, Zip drive, CD-ROM, etc...). With GWhere it's easy to browse yours CDs or to make quick search without need to insert yours CDs in the drive repeatedly.",Manage a database of removable media without connecting it to a computer.,0.065
408,"%s: błąd przy usuwaniu dostępowego acl dla ""%s"": %s","%s: error removing access acl on ""%s"": %s",%s: error deleting access acl for '%s': %s,0.0
409,"Zarządzaj muzyką, filmami i obrazami na iPodzie","Manage music, video and photos on an Apple iPod","Manage music, videos and images on your iPod",0.0
410,Tworzy proste wykresy danych w dwuwymiarowym układzie współrzędnych,Produce simple xy-plots of scientific data,Creates simple graphs of data in a two-dimensional coordinate system,0.0
411,"Pomoc w debugowaniu, modyfikacji i tworzeniu kodów, dzięki możliwości jego podświetlania","Develop, modify or debug a source-highlight definition file","Help in debugging, modifying and creating code, thanks to the possibility of its highlighting",0.0
412,"Nagrywaj, miksuj i obrabiaj wielościeżkowe pliki dźwiękowe","Record, mix and master multi-track audio","Record, mix and process multi-track audio files",0.0
413,Trójwymiarowy interfejs graficzny do analizy danych naukowych,Valued point cloud visualisation and analysis,Three-dimensional graphical interface for scientific data analysis,0.0
414,Gra Drill do nauki japońskich znaków Kana,Drill game to learn Japanese kana characters,Drill game for learning Japanese Kana characters,0.0
415,Wysyłanie i odbieranie poczty z Thunderbird,Send and receive mail with Thunderbird,Sending and receiving mail from Thunderbird,0.0
416,%s: Usunięcie wiodącego '/' ze ścieżek bezwzględnych,%s: Removing leading '/' from absolute path names,%s: Remove leading '/' from absolute paths,0.0
417,"Klient komunikatora MSN, Gtalk oraz Facebook","Instant messaging client for MSN, Gtalk and Facebook","MSN, Gtalk and Facebook messenger client",0.366
418,"Cofa, aż będzie jest wystarczająco dużo kart, aby zapełnić wszystkie stosy na tableau",Undo until there are enough cards to fill all tableau piles,Backs up until there are enough cards to fill all the stacks on the tableau,0.486
419,Należy przenieść ~a na dwójkę kier.,Move ~a onto the two of hearts.,It is necessary to transfer ~a to the two directions.,0.0
420,"Podaj nazwę pliku logów, generowanych przez valgrind",specify the log file name produced by valgrind,Enter the file name of the logs generated by valgrind,0.0
421,"Kodeki do otwarzaniaplików mpeg, divx, mpeg4, ac3, wmv i asf","Codecs to play mpeg, divx, mpeg4, ac3, wmv and asf files","Codecs to open mpeg, divx, mpeg4, ac3, wmv and asf files",0.742
422,Interfejs GTK dla narzędzia synchronizacji plików unison 2.40.102,GTK interface for the unison file synchronization tool 2.40.102,GTK interface for the unison file synchronization tool 2.40.102,1.0
423,"Lista napisów zawierających pięć elementów: nazwa, zwycięstwa, liczba rozegranych gier, najlepszy czas (w sekundach) i najgorszy czas (również w sekundach). Gry nierozegrane nie są przedstawiane.","A list of strings that come in the form of a quintuple: name, wins, total games played, best time (in seconds) and worst time (also in seconds). Unplayed games do not need to be represented.","A list of captions containing five elements: name, wins, number of games played, best time (in seconds) and worst time (also in seconds). Unplayed games are not shown.",0.442
424,"Edytor dopasowań sekwencji wielokrotnych DNA, białek i drzew filogenetycznych z zapisem w formacie PostScript",Edits multiple sequence alignments and prints them in PostScript format.,"Editor of multiple sequence matches of DNA, proteins and phylogenetic trees with writing in PostScript format",0.0
425,Klient połączenia z MUD ( Multi User Dungeons RPG ),Connect to MUDs (Multi User Dungeons),MUD ( Multi User Dungeons RPG ) connection client,0.0
426,Zarządzanie i zmiana ustawienia połączeń L2TP IPsec VPN,Manage and change your L2TP IPsec VPN connection settings,Managing and changing L2TP IPsec VPN connection settings,0.467
427,Strategiczna gra turowa zainspirowana historią ludzkiej cywilizacji,Turn-based strategy game inspired by the history of human civilization,A turn-based strategy game inspired by the history of human civilization,0.905
