,Sentences_from,Sentences_to,Translated_sentences,BLEU
238,"Wizualizacja, edycja, konwersja i zabawa danymi z urządzeń GPS","Visualize, edit and prune GPS tracks","visualization, editing, conversion and fun with data from gps devices",0.0
239,"Monitor obciążenia systemu wyświetlający wykresy dla procesora, pamięci RAM, przestrzeni wymiany oraz ruchu sieciowego","A system load monitor capable of displaying graphs for CPU, ram, and swap space use, plus network traffic.","system load monitor displaying graphs for cpu, ram, swap space, and network traffic",0.326
240,Gra edukacyjna typu puzzle w stylu Hi-Q,Play an educational puzzle game similar to Hi-Q,educational puzzle game in hi-q style,0.0
241,Framework do analizy kodu źródłowego oprogramowania napisanego w języku C,Framework for source code analysis of software written in C,a framework for analyzing the source code of software written in c,0.412
242,Emulator komputera ZX Spectrum z lat 80 i jego klonów,Emulator of the 1980s ZX Spectrum home computer and its various clones,zx spectrum computer emulator from the 80s and its clones,0.0
243,Brak dostępu do zgłoszenia o błędzie.,You are not allowed to access this problem report.,unable to access bug report.,0.0
244,Generator kombinacji gry Su Doku z opcją rozwiązania zadania oraz wykonywaniem zrzutów do PDF,"GNUDoQ, Su Doku generator and solver.",su doku game combination generator with the option of solving the task and making screenshots to pdf,0.0
245,Należy przenieść ~a na dwójkę pik.,Move ~a onto the two of spades.,move ~ a to two of spades.,0.0
246,Powiadamia o nadejściu nowej poczty Gmail,Notify the arrival of new mail on Gmail,notifies you when new gmail arrives,0.0
247,Narzędzie graficzne do projektowania i symulacji cyfrowych układów logicznych,Graphical tool for designing and simulating logic circuits,graphical tool for designing and simulating digital logic circuits,0.675
248,Tworzy i edytuje schematy i symbole elektryczne za pomocą gschem,Create and edit electrical schematics and symbols with gschem,creates and edits electrical schematics and symbols with gschem,0.61
249,"Odczyt, konwersja i manipulacja zdjęciami z aparatów cyfrowych","Read, manipulate and convert digital camera raw-images","read, convert and manipulate photos from digital cameras",0.0
250,"Odczyt, przechwytywanie oraz nadawanie strumieni multimedialnych","Read, capture, broadcast your multimedia streams","reading, capturing and broadcasting multimedia streams",0.0
251,Edytor tekstu presage z funkcją przewidywania wyrazów,Predictive text editor powered by presage,presage text editor with word prediction,0.0
252,Narzędzie do łączenia obrazów w panoramę,A tool to assemble images as a panorama,a tool for stitching images into a panorama,0.0
253,Oblicza temperaturę topnienia dupleksów kwasów nukleinowych,"""Computes the melting temperature for a nucleic acid duplex.""",calculates the melting point of nucleic acid duplexes,0.0
254,"Fantazyjny, animowany program do robienia zdjęć kamerką internetową",Fancy-looking animated application for taking photos from webcam,"a fancy, animated program for taking photos with a webcam",0.0
255,"%s jest wolnym oprogramowaniem; można go rozprowadzać dalej i/lub modyfikować na warunkach Powszechnej Licencji Publicznej GNU, wydanej przez Fundację Wolnego Oprogramowania - według wersji %d tej Licencji lub którejś z późniejszych wersji.","%s is free software; you can redistribute it and/or modify it under the terms of the GNU General Public License as published by the Free Software Foundation; either version %d of the License, or (at your option) any later version.","% s is free software; it may be redistributed and / or modified under the terms of the gnu general public license as published by the free software foundation, version% d of the license or a later version.",0.573
256,Kanał %2d: Niezapisane zdarzenie : %5d,Channel %2d: Note Off event: %5d,channel% 2d: unsaved event:% 5d,0.0
257,Framework do kontroli silników przeglądarek internetowych,"Fast, small, webkit based micro-browser extensible by Lua",a framework for controlling the engines of web browsers,0.0
258,Należy przenieść ~a na dziesiątkę pik.,Move ~a onto the ten of spades.,move ~ a to the ten of spades.,0.489
259,Dziel się danymi za pomocą protokołu HTTP,Shares files using the HTTP protocol,share data using the http protocol,0.508
260,"-i, --info : wypisuj pewne otrzymane zdarzenia","-i, --info : print certain received events","-i, --info: list some received events",0.0
261,Wirtualna Maszyna z kompilatorem JIT CPU. Maksymalna prędkość!,Virtual Machine with JIT CPU compiler for max speed,virtual machine with jit cpu compiler. max speed!,0.661
262,Należy przenieść ~a na szóstkę pik.,Move ~a onto the six of spades.,move ~ a to six of spades.,0.0
263,Graficzny interfejs do budowy UIMA CPE,Graphical interface to build UIMA CPE,graphical interface for building a uima cpe,0.0
264,Integrated Development Environment (Pick Session to start with),Integrated Development Environment (Pick Session to start with),integrated development environment (pick session to start with),1.0
265,Program dla dzieci do nauki obsługi myszy,Teach kids to move the mouse,a program for children to learn how to use a mouse,0.0
266,Edytor biblioteki mebli w 3D programu Sweet Home,Sweet Home 3D Furniture Library Editor,furniture library editor in sweet home 3d,0.0
267,Aktualizacja %s z pomocą fully symbolic stack trace,Update %s with fully symbolic stack trace,% s update with fully symbolic stack trace,0.669
268,%s: błąd grupowania wyrażeń regularnych: nieprawidłowa ilość elementów pomiędzy {},%s: Regex grouping error: Invalid number of items between {},% s: regular expression grouping error: incorrect number of elements between {},0.0
269,"Kontroler wyjścia Video, kart graficznych NVidia",Control the TV output of NVidia video cards,"video output controller, nvidia graphics cards",0.0
270,"Pozwala na organizację i zarządzanie kolekcjami filmów, gier, książek, muzyki itp.","Manage your collections of movies, games, books, music and more","it allows you to organize and manage collections of movies, games, books, music, etc.",0.372
271,Przypisy i katalogowanie w sieci cyfrowych plików wideo,"Annotate Digital Video, Exchange on the NEt",footnotes and online cataloging of digital video files,0.0
272,Czas na świecie oraz CW ID dla operatorów Ham Radio,World Clock and CW ID for Ham Radio Operators,world time and cw id for ham radio operators,0.751
273,Terminal sieciowy z funkcją zapisu danych,A serial terminal optimized for logging and file capture,network terminal with data recording function,0.0
274,"Bogaty, legalny, darmowy zestaw funkcji matematyczych do analizy, modelowania i przetwarzania danych",Scientific software package for numerical computations,"a rich, legal, free set of math functions for data analysis, modeling and processing",0.0
275,Program wydaje polecenia dla systemu operacyjnego przy pomocy ruchów kursora myszy,Control your desktop using mouse gestures,the program issues commands to the operating system using the mouse cursor movements,0.0
276,polecenie powinno mieć nazwę arecord albo aplay,command should be named either arecord or aplay,the command should be named arecord or aplay,0.5
277,"Tworzy i edytuje prezentacje slajdów na potrzeby szkoleń i stron internetowych, za pomocą serwisu internetowego Zoho","Create and edit presentations for slideshows, meeting and Web pages using Zoho web services.",creates and edits slide presentations for training and websites using the zoho website,0.0
278,Łatwy w użyciu system kontroli wersji oprogramowania,Easy to use distributed version control system,easy-to-use software version control system,0.0
279,Skaluj i obracaj zdjęcia kilkoma kliknięciami,Reduce and rotate images in three-four clicks.,scale and rotate photos with a few clicks,0.0
280,Interfejs GNOME do zarządzania Twoją kolekcją komiksów,A GNOME interface for managing your comic book collection,gnome interface to manage your comic book collection,0.355
281,"Pobiera wiadomości RSS, podcasty i blogi wideo","Aggregates rss feeds, podcasts, and video blogs","downloads rss news, podcasts and video blogs",0.435
282,Narzędzie do łączenia się z sieciami bezprzewodowymi,Tool for connecting to wireless networks,tool for connecting to wireless networks,1.0
283,Nie można ustawić parametrów hw dla odtwarzania: %s,Unable to set hw params for playback: %s,unable to set hw parameters for playback:% s,0.5
284,"Gdy brakuje zszywacza, można użyć zszywki i linijki","When without a stapler, a staple and a ruler will work","when the stapler is missing, a stapler and a ruler can be used",0.0
285,Bezpłatna i łatwa księgowość osobista dla każdego.,"Free, easy, personal accounting for everyone.",free and easy personal accounting for everyone.,0.673
286,Pozostawienie pliku zgłoszenia w celu późniejszego wysłania lub skopiowania,&Keep report file for sending later or copying to somewhere else,leaving the declaration file for later sending or copying,0.0
287,"nie można odtworzyć formatu pliku WAVE 0x%04x, który nie jest zakodowany jako PCM lub FLOAT",can't play WAVE-file format 0x%04x which is not PCM or FLOAT encoded,the wave 0x% 04x file format that is not encoded as pcm or float cannot be played,0.0
288,Wysyła zdjęcia i pliki wideo do galerii,Upload pictures and videos to Gallery,sends photos and videos to the gallery,0.0
289,"Pozwala zarządzać obrazami dysków w formatach ISO, IMG, BIN, MDF oraz NRG","Manage ISO, IMG, BIN, MDF and NRG images","it allows you to manage disk images in iso, img, bin, mdf and nrg formats",0.305
290,"Wizualizuje dane naukowe, inżynierskie i analizy","Visualize scientific, engineering and analytical data","visualizes scientific, engineering, and analysis data",0.0
291,Narzędzie graficzne do analizy danych elektrofizjologicznych,Graphical utility for analyzing electrophysiological data,graphical tool for analyzing electrophysiological data,0.537
292,"Sugeruje nowe pakiety, kiedy urządzenia są podłączane",Suggest new packages when hardware devices are plugged in,suggest new packets when devices are connected,0.0
293,Przeglądanie usług Zeroconf dostępnych w sieci,Browse for Zeroconf services available on your network,browse zeroconf services available on the web,0.366
294,Administracja i tworzenie baz danych Sqlite3,Administer and develop your Sqlite3 databases,administration and creation of sqlite3 databases,0.0
295,Nie można ustawić parametrów sw dla odtwarzania: %s,Unable to set sw params for playback: %s,unable to set sw parameters for recovery:% s,0.383
296,Interaktywne narzędzie do nauki i symulacji zjawisk optycznych,Interactive tool to study and simulate optic assemblies,an interactive tool for learning and simulating optical phenomena,0.0
297,Graj na 39 tangramach ponad 18 000 figur,"Play with 39 tangram and more 18,000 figures","play 39 tangrams over 18,000 figures",0.0
298,"Ubuntu może zbierać anonimowe informacje, które pomagają programistom w jego ulepszaniu. Wszystkie zbierane informacje podlegają naszej polityce prywatności.",Ubuntu can collect anonymous information that helps developers improve it. All information collected is covered by our privacy policy.,ubuntu may collect anonymous information that helps developers improve it. all information collected is subject to our privacy policy.,0.686
299,Narzędzie KDE do masowej zmiany nazw plików i katalogów,A batch renaming tool for KDE,kde utility for mass renaming of files and directories,0.0
300,Nazwa pliku zawierającego grafikę dla kart.,The name of the file with the graphics for the cards.,the name of the file containing the graphics for the cards.,0.702
301,Wyświetla i modyfikuje konfigurację lokalnego serwera dźwięku,View and modify the configuration of the local sound server,displays and modifies the local sound server configuration,0.291
302,"nieznana długość rozszerzenia fragmentu 'fmt ' (przeczytano %u, powinno być co najmniej %u)","unknown length of extensible 'fmt ' chunk (read %u, should be %u at least)","unknown extension length of fragment &#39;fmt&#39; (% u read, should be at least% u)",0.0
303,Zapisywanie obrazów wektorowych z okna aplikacji,Save vector images of application windows,saving vector images from the application window,0.0
304,Należy umieścić coś w pustym miejscu tableau.,Move something onto an empty tableau slot.,you should put something in a blank tableau.,0.0
305,Monitory nie dadzą ci witaminy D - w przeciwieństwie do słońca...,Monitors won't give you Vitamin D -- but sunlight will...,monitors won&#39;t give you vitamin d - unlike the sun ...,0.316
306,Narzędzie do ekstremalnego przeciągania dźwięku (np. 50x),suitable for extreme sound stretching of audio (like 50x),extreme audio dragging tool (e.g. 50x),0.0
307,"Pozwala na wykonywanie obliczeń arytmetycznych, naukowych czy finansowych","Perform arithmetic, scientific or financial calculations","it allows you to perform arithmetic, scientific and financial calculations",0.0
308,Należy umieścić dziesiątkę pik obok dziewiątki pik.,Place the ten of spades next to the nine of spades.,place the ten of spades next to the nine of spades.,1.0
309,"Konflikt - ""a"" i ""w"" wykluczają się wzajemnie.",Conflict 'a' and 'w' perms are mutually exclusive.,conflict - &quot;a&quot; and &quot;w&quot; are mutually exclusive.,0.0
310,Telefon (Softphone) obsługujący protokoły SIP oraz IAX 2,Call and receive calls with SIP or IAX protocols,a softphone that supports sip and iax 2 protocols,0.0
311,"Planszowa, sieciowa gra strategiczna, obsługująca nawet do czterech graczy",Up to four player network capable turn based strategy board game,"a board, network strategy game that supports up to four players",0.0
312,Graj w gry z Nintendo Game Boy Advance,Play Nintendo Game Boy Advance games,play games with the nintendo game boy advance,0.403
313,Rozproszony klient IRC z centralnym rdzeniem,Distributed IRC client with central core component,distributed irc client with a central core,0.489
314,Binarny sterownik nVidia X.Org (wersja 96),NVidia binary X.Org driver ('version 96' driver),nvidia x.org binary driver (version 96),0.0
315,Sensor barw do pobierania próbek koloru,Use the color sensor to sample spot colors,color sensor for color sampling,0.0
316,"Spraw by twoje zdjęcia lśniły - automatyczne poziomy gamma, kontrastu, nasycenia","Make your photos shine - auto gamma levels, contrast, saturation","make your photos shine - automatic levels of gamma, contrast, saturation",0.341
317,Należy przenieść ~a na asa karo.,Move ~a onto the ace of diamonds.,move ~ a to the ace of diamonds.,0.489
318,"Zestaw gier, będących wyzwaniem dla Twoich zdolności werbalnych, logicznego myślenia, liczenia czy zapamiętywania","Play games that challenge your logic, verbal, calculation and memory abilities","a set of games that challenge your verbal skills, logical thinking, counting and remembering",0.198
319,Bardziej zaawansowany edytor tekstu z setkami funkcji,Text editor with hundreds of functions,a more advanced text editor with hundreds of functions,0.607
320,Filtr spamu oparty o analizę tekstową (działa z programem Evolution Mail),Spam filter using text analysis (works with Evolution Mail),text-based spam filter (works with evolution mail),0.355
321,Nie dodaje nowych śladów do zgłoszenia tylko wypisuje je na standardowe wyjście.,"Do not put the new traces into the report, but write them to stdout.",it does not add new traces to the report but writes them to standard output.,0.0
322,"Narzędzie do przeglądania i obróbki ""surowych"" zdjęć z aparatów cyfrowych",A utility to read and manipulate raw images from digital cameras,a tool for viewing and manipulating &quot;raw&quot; digital camera photos,0.0
323,"W pełni funkcjonalny odtwarzacz muzyki, wideo, klient podcast i bittorrent","Fully featured video and music player, podcast client, and bittorrent client","full featured music, video, podcast and bittorrent client",0.0
324,"Gra typu puzzle, zawierająca zawikłane grafy planarne",Puzzle game involving untangling planar graphs,a puzzle game with intricate planar graphs,0.0
325,Należy umieścić coś w pustym miejscu po prawej stronie tableau,Move something onto an empty right-hand tableau slot,put something in a blank space to the right of the tableau,0.0
326,"Oprogramowanie do trójwymiarowej topologii, rozmaitości i teorii powierzchni normalnej",Software for 3-manifold topology and normal surface theory,"software for three-dimensional topology, manifolds, and normal surface theory",0.377
327,Niewielka gra zręcznościowa typu shoot-'em-up dla jednego lub dwóch graczy,Little shoot-'em-up arcade game for one or two player,a small arcade shoot-&#39;em-up game for one or two players,0.418
328,"Formuj linie, usuwając kolorowe piłeczki z tablicy",Remove colored balls from the board by forming lines,make lines by removing the colored balls from the board,0.434
329,Tworzy i kopiuje płyty CD i DVD,Create and copy CDs and DVDs,creates and copies cds and dvds,0.0
330,Prosty w obsłudze interfejs do tworzenia kopii zapasowych,Backup your data with an easy to use user interface,simple-to-use backup interface,0.0
331,Należy umieścić czwórkę pik obok trójki pik.,Place the four of spades next to the three of spades.,place the four of spades next to the three of spades.,1.0
332,Wyświetla informacje i powiadomienia o nowo wykrytych urządzeniach Bluetooth,Information and notification of new discovered bluetooth devices,displays information and notifications about newly detected bluetooth devices,0.0
333,Programiści zostali już poinformowani o tym problemie. Dziękujemy!,This problem was already reported to developers. Thank you!,developers have already been informed about this issue. thank you!,0.0
334,"Nie ma oczekujących zgłoszeń awarii. Proszę użyć opcji --help, aby uzyskać więcej informacji.",No pending crash reports. Try --help for more information.,there are no pending crash reports. please use the --help option for more information.,0.256
335,Przeszukuje bazy danych i pobiera z nich dokumenty,Query NCBI databases and retrieve documents,it searches databases and retrieves documents from them,0.0
336,Klient wymiany plików sieci Direct Connect,A file-sharing client for the Direct Connect network,direct connect file exchange client,0.0
337,"Użytkownik nie jest autorem tego zgłoszenia o błędzie. O wiele łatwiej oznaczyć błąd jako duplikat innego, niż przenieść swoje komentarze i załączniki do nowego błędu. Z tego powodu zaleca się wysłanie nowego zgłoszenia błędu używając narzędzia ""apport-bug"" i dodanie komentarza do tego zgłoszenia na temat błędu już zgłoszonego. Kontynuować?","You are not the reporter of this problem report. It is much easier to mark a bug as a duplicate of another than to move your comments and attachments to a new bug. Subsequently, we recommend that you file a new bug report using ""apport-bug"" and make a comment in this bug about the one you file. Do you really want to proceed?","user is not the author of this bug report. it&#39;s much easier to mark a bug as a duplicate other than to move your comments and attachments to the new bug. for this reason, it is recommended that you submit a new bug report using the &quot;apport-bug&quot; tool and add a comment to that bug report about the bug that has already been reported. to continue?",0.34
338,Należy umieścić dziesiątkę trefl obok dziewiątki trefl.,Place the ten of clubs next to the nine of clubs.,place the 10 of clubs next to the 9 of clubs.,0.45
339,Instalacja nowych motywów kart z pakietów w repozytoriach dystrybucji,Install new card themes from the distribution packages repositories,installing new tab themes from packages in distribution repositories,0.0
340,"Gra o manii, melancholii i procesach twórczych","game about mania, melancholia, and the creative process","a game about mania, melancholy and creative processes",0.0
341,Tworzy pakiety serwisowe do współdzielenia z innymi komputerami,Create service packs for sharing with other computers,creates service packs to be shared with other computers,0.0
342,Określony proces nie jest własnością bieżącego użytkownika. Proszę uruchomić ten program jako właściciel procesu lub jako administrator.,The specified process does not belong to you. Please run this program as the process owner or as root.,the specified process is not owned by the current user. please run this program as process owner or administrator.,0.325
343,Blob Wars : Blob And Conquer,Blob Wars : Blob And Conquer,blob wars : blob and conquer,1.0
344,Niesamowity pogłos przez kokkinizita - więcej huku na bajt,amazing reverb by kokkinizita - more bang per byte,amazing reverb by kokkinizit - more rumble per byte,0.0
345,Należy umieścić waleta pik obok dziesiątki pik.,Place the jack of spades next to the ten of spades.,place the jack of spades next to the ten of spades.,1.0
346,Należy umieścić siódemkę kier obok szóstki kier.,Place the seven of hearts next to the six of hearts.,place the seven of hearts next to the six of hearts.,1.0
347,"Wykonuj obliczenia, analizuj informacje lub zarządzaj listami danych w arkuszach kalkulacyjnych za pomocą Calc.","Perform calculations, analyze information and manage lists in spreadsheets by using Calc.","perform calculations, analyze information or manage data lists in spreadsheets with calc.",0.326
348,Nie można ustalić bieżących parametrów swparams dla odtwarzania: %s,Unable to determine current swparams for playback: %s,unable to determine current swparams parameters for playback:% s,0.61
349,"Użytkownik nie jest autorem lub subskrybentem tego zgłoszenia o błędzie lub zgłoszenie jest duplikatem albo zostało już zamknięte. Proszę zgłosić błąd używając narzędzia ""apport-bug"".","You are not the reporter or subscriber of this problem report, or the report is a duplicate or already closed. Please create a new report using ""apport-bug"".","you are not the author or subscriber of this bug report, or the bug report is duplicate or has already been closed. please report a bug using the &quot;apport-bug&quot; tool.",0.244
350,Sprawdza tłumaczenia słów w angielskim słowniku catalan,Search words in an catalan - english dictionary,checks translations of words in the catalan english dictionary,0.0
351,Nie można ustawić trybu progowego dla odtwarzania: %s,Unable to set start threshold mode for playback: %s,unable to set threshold mode for playback:% s,0.597
352,Zmiana głośności dźwięku i zdarzeń dźwiękowych,Change sound volume and sound events,change the volume of sound and sound events,0.0
353,Archiwizacja danych na płytach DVD z weryfikacją poprawności,Full and incremental backup to DVD with verify,data archiving on dvds with validation,0.0
354,Serwer plików audio dla sieci lokalnych. Dziel się muzyką z bliskimi przyjaciółmi,Share your music with close friends,audio file server for local networks. share music with close friends,0.234
355,Prosty frontend do łączenia się ze zdalnymi systemami plików,A simple frontend to easily connect to remote filesystems,a simple frontend for connecting to remote file systems,0.0
356,"Błąd: profil %s zawiera elementy zasad, które nie są używane w bieżącym \t jądrze systemu: zakresy znaków ""*"", ""?"" oraz zmiany nie są dozwolone. \t znak ""**"" może być użyty tylko na końcu reguły.","ERROR profile %s contains policy elements not usable with this kernel: \t'*', '?', character ranges, and alternations are not allowed. \t'**' may only be used at the end of a rule.","error: profile% s contains policy elements that are not used by the current \ t kernel: ranges of &quot;*&quot;, &quot;?&quot; and changes are not allowed. \ t the &quot;**&quot; sign may only be used at the end of a rule.",0.43
357,Tłumaczy oraz lokalizuje aplikacje i biblioteki,Translate and localize applications and libraries,translates and locates applications and libraries,0.0
358,Należy umieścić siódemkę karo obok szóstki karo.,Place the seven of diamonds next to the six of diamonds.,place the seven of diamonds next to the six of diamonds.,1.0
359,Aplikacja do pobierania i wysyłania napisów do filmów,Application to download/upload subtitles of your movies.,application for downloading and sending subtitles for movies,0.0
360,"Wskocz na swoich przeciwników, aby eksplodowali!",Jump on your opponents to make them explode,jump on your opponents to make them explode!,1.0
361,Edytor napisów do filmów dla GNOME,Video subtitling for the GNOME desktop,movie subtitle editor for gnome,0.0
362,Nie można ustawić dostępnego minimum odtwarzania: %s,Unable to set avail min for playback: %s,unable to set the available minimum playback:% s,0.0
363,Zmiana ustawień aktualizacji oprogramowania oraz aktywacja i wyłączanie jego źródeł,Change software update preferences and enable or disable software sources,changing software update settings and activating or disabling software sources,0.0
364,Multimedialny program wspomagający rozwój intelektualny dzieci,"A media-rich model, simulation construction kit and authoring tool",a multimedia program supporting the intellectual development of children,0.0
365,Binarny sterownik nVidia X.Org (wersja 173),NVidia binary X.Org driver ('version 173' driver),nvidia x.org binary driver (version 173),0.0
366,"Kolorowa, oryginalna gra logiczna, wciągająca na długie godziny",Colorful Logic game with arcade and tactics modes,"a colorful, original puzzle game, addictive for hours",0.0
367,Wykres spektralny i demodulator danych radia IQ,Spectrum display and demodulator of IQ radio data,spectral graph and data demodulator for iq radio,0.0
368,Błąd: nie można wykonać %s. Zatrzymywanie.,Error: %s is not an executable. Stopping.,error: unable to execute% s. retention.,0.0
369,Należy przenieść ~a na dziesiątkę trefl.,Move ~a onto the ten of clubs.,move ~ a to the ten of clubs.,0.489
370,"Tworzenie, modyfikacja i kasowanie udziałów serwerowych Samby","Create, modify, and delete samba shares","create, modify and delete samba server shares",0.673
371,Zestaw programów do identyfikacji różnic w API i pracy z bibliotekami Mono,Identify differences in the API exposed by mono library assemblies.,a set of programs for identifying api differences and working with mono libraries,0.0
372,"Najlepszy program do szybkiego uruchamiania aplikacji, jakiego nie kupisz za żadne pieniądze.",The finest dock no money can buy.,the best quick application launcher that you can&#39;t buy for any money.,0.0
373,"Zgłoszenie błędu dotyczy programu, który nie jest już zainstalowany.",This problem report applies to a program which is not installed any more.,the bug report is for a program that is no longer installed.,0.0
374,Proszę wprowadzić dane swojego konta w systemie śledzenia błędów %s,Please enter your account information for the %s bug tracking system,please enter your account details in the% s bug tracker,0.339
375,"Pozwala zapobiegać urazom na skutek chronicznego przeciążenia organizmu ( RSI ), u osób pracujących przy komputerze",Assists in the prevention and recovery of Repetitive Strain Injury (RSI),it helps to prevent injuries resulting from chronic body overload (rsi) in people working at the computer,0.0
376,X Terminal z obsługą Thai (TIS-620 encoding),X Terminal that supports Thai (TIS-620 encoding),x terminal with thai support (tis-620 encoding),0.0
377,Należy przenieść ~a na puste narożne miejsce.,Move ~a onto an empty corner slot.,move ~ a to an empty corner.,0.0
378,zmiana formatu przechwytywania strumienia? próba naprawy...,capture stream format change? attempting recover...,change capture stream format? repair attempt ...,0.0
379,Należy umieścić piątkę trefl obok czwórki trefl.,Place the five of clubs next to the four of clubs.,place the five clubs next to the four clubs.,0.483
380,"Przeglądarka archiwów komiksów (cbz, cbr, cbt), wyposażona w wiele specyficznych funkcji","QComicBook is a viewer for comic book archives (cbz, cbr, cbt). QComicBook has specific features like page preview, thumbnails view, bookmarks, manga mode for easing comicbook reading.","comic book archive viewer (cbz, cbr, cbt), with many specific functions",0.0
381,Interfejs użytkownika multimedialnego centrum Plasma framework,A mediacenter user interface written with the Plasma framework,plasma framework multimedia user interface,0.0
382,"Komputer nie posiada wystarczającej ilości wolnej pamięci, aby automatycznie przeanalizować problem i zgłosić błąd do twórców programu.",Your computer does not have enough free memory to automatically analyze the problem and send a report to the developers.,the computer does not have enough free memory to automatically analyze the problem and report the bug to the developers of the program.,0.606
383,"Aby uzyskać dostęp do raportów o błędach systemowych, należy wprowadzić hasło",Please enter your password to access problem reports of system programs,a password must be entered to access the system error reports,0.0
384,Program do ćwiczenia pamięci i pomocy z zapamiętywaniu (nauce),An intelligent spaced-repetition memory training program,program to exercise memory and help with remembering (learning),0.0
385,"%s: Nie znaleziono nazwy pliku w linii %d standardowego wejścia, przerwanie pracy","%s: No filename found in line %d of standard input, aborting","% s: filename not found on line% d of standard input, abort",0.395
386,Otwarcie %s nie powiodło się - %s,Unable to open %s - %s,opening% s failed -% s,0.0
387,Gra Puzzle w stylu solomon's key,Puzzle game in the spirit of solomon's key,puzzle game in the style of solomon&#39;s key,0.383
388,SDL-Port of Wolfenstein 3-D and Spear of Destiny,SDL-Port of Wolfenstein 3-D and Spear of Destiny,sdl-port of wolfenstein 3-d and spear of destiny,1.0
389,Należy przenieść ~a na króla karo.,Move ~a onto the king of diamonds.,move ~ a onto the king of diamonds.,1.0
390,"Można teraz uruchomić przeglądarkę internetową, albo wkleić ten adres URL do przeglądarki na innym komputerze.","You can launch a browser now, or copy this URL into a browser on another computer.",you can now launch a web browser or paste this url into a browser on another computer.,0.518
391,Nauka programowania w języku BASIC w środowisku zaprojektowanym dla małych dzieci,Learn BASIC in an environment designed for young children,learning basic programming in an environment designed for young children,0.672
392,Open Cubic Player 0.1.20 dla systemu UNIX,Open Cubic Player 0.1.20 for UNIX,open cubic player 0.1.20 for unix,1.0
393,Animator sieci oparty na Qt4 z ns-3,Network animator based on Qt4 working with ns-3,qt4 based network animator with ns-3,0.0
394,Trójwymiarowy FPS (strzelanka) z wysokiej jakości efektami graficznymi,A networked 3D first person shooter game with high-quality graphic effects,three-dimensional fps (shooter) with high-quality graphic effects,0.248
395,Gra w Puzzle inspirowana puzzlami Einsteina,"""Puzzle game inspired on Einstein's puzzle""",puzzle game inspired by einstein&#39;s puzzles,0.0
396,36 rodzajów puzzli dla całej rodziny,36 puzzle games for all the family,36 types of puzzles for the whole family,0.0
397,Zarządzanie uruchomionymi procesami i zasobami systemu oraz sieci,View current processes and monitor system state,management of running processes and system and network resources,0.0
398,Tworzenie dysków startowych za pomocą obrazu płyty CD,Create a startup disk using a CD or disc image,create bootable disks from a cd image,0.0
399,Nagrywa dźwięk z wejścia audio i zapisuje go w postaci nut,Create scores on-the-fly by recording from mic,records audio from the audio input and saves it as notes,0.0
400,Należy przenieść ~a na damę kier.,Move ~a onto the queen of hearts.,it is necessary to transfer ~ a to the lady of hearts.,0.0
401,Nieobsługiwany format WAV %d dla %s,Unsupported WAV format %d for %s,unsupported wav% d format for% s,0.0
402,Edytor napisów do filmów oparty o GStreamera i GTK+,A subtitle editor based on GStreamer and Gtk+,movie subtitle editor based on gstreamer and gtk +,0.841
403,Ignorowanie przyszłych błędów tej wersji programu,Ignore future problems of this program version,ignoring future bugs of this version of the program,0.0
404,"Gra w stylu Yahtzee z otwartym kodem źródłowym, napisana w C#",An open source Yahtzee like game written in C#,yahtzee style open source game written in c #,0.369
405,Szybkie i lekkie zintegrowane środowisko programistyczne GTK2,A fast and lightweight IDE using GTK2,fast and lightweight gtk2 integrated development environment,0.0
406,Słownik StarDict oparty o bibliotekę Qt,QStarDict is Qt version of StarDict,stardict dictionary based on qt library,0.0
407,Zarządzanie bazą danych nośników wymiennych bez potrzeby łączenia ich z komputerem.,"GWhere allows one to manage a database of your CDs and other removable media (hard disks, floppy drive, Zip drive, CD-ROM, etc...). With GWhere it's easy to browse yours CDs or to make quick search without need to insert yours CDs in the drive repeatedly.",manage the database of removable media without the need to connect them to the computer.,0.0
408,"%s: błąd przy usuwaniu dostępowego acl dla ""%s"": %s","%s: error removing access acl on ""%s"": %s",% s: error removing access acl for &quot;% s&quot;:% s,0.478
409,"Zarządzaj muzyką, filmami i obrazami na iPodzie","Manage music, video and photos on an Apple iPod","manage music, videos and pictures on ipod",0.0
410,Tworzy proste wykresy danych w dwuwymiarowym układzie współrzędnych,Produce simple xy-plots of scientific data,creates simple plots of data in a two-dimensional coordinate system,0.0
411,"Pomoc w debugowaniu, modyfikacji i tworzeniu kodów, dzięki możliwości jego podświetlania","Develop, modify or debug a source-highlight definition file","help in debugging, modifying and creating codes, thanks to the possibility of its highlighting",0.0
412,"Nagrywaj, miksuj i obrabiaj wielościeżkowe pliki dźwiękowe","Record, mix and master multi-track audio","record, mix and process multi-track audio files",0.0
413,Trójwymiarowy interfejs graficzny do analizy danych naukowych,Valued point cloud visualisation and analysis,three-dimensional graphical interface for the analysis of scientific data,0.0
414,Gra Drill do nauki japońskich znaków Kana,Drill game to learn Japanese kana characters,drill game for learning japanese kana characters,0.0
415,Wysyłanie i odbieranie poczty z Thunderbird,Send and receive mail with Thunderbird,send and receive mail from thunderbird,0.537
416,%s: Usunięcie wiodącego '/' ze ścieżek bezwzględnych,%s: Removing leading '/' from absolute path names,% s: remove leading &#39;/&#39; from absolute paths,0.0
